_id;cst_id;cst_first_name;cst_last_name;cst_birth_day;cst_email;cst_address;cst_gender;cst_country;cst_reviews;pro_id;pro_name;pro_brand;pro_category;pro_sub_category;pro_unit_price;pro_quantity;pro_total;or_id;or_status;or_payment_method;or_purchase_date;or_shipping_date;or_delivery_date
ASTT-81319-15;cst_461;  Theodore  ;   Johnson;1983-08-09;theodorejohnson39@ormail.com;Hollywood Boulevard 8 ave, Phoenix 93067 st Ohio;m;USA;4;PRO-3440-TA85;"Aspire 3 14"" Intel Core i3";acer;Laptops;Notebooks;1956.9626;10.0;19569.626;TXN_15119-RR;delivered;crypto;2021-11-12;2021-11-20;2021-12-01
ASTT-66471_49;customer-2880;  Agustín; Díaz ;2006-05-14;agustindiaz7@gmail.com;Calle Prat 11 AA, Temuco 11644 st Valparaiso;MALE;chile;0;PRO/2265-OO25;"Blade 16"" OLED RTX 4090";Razer RGB;Laptops;Gaming Laptops;208.6928;;$1043.464;TXN-82704-OU;pending;debit_card;2025-07-13;2025-07-13;2025-07-14
ASTT-18203-67;user/3218; Juana  ; Huamán ;1994-03-11;juanahuaman37@icloud.com;Jirón Huallaga 27 ave, Trujillo 37322 st Tacna;f;pE;3;PRO-6761-TZ21;RAM Memory 32GB DDR5 Pro;Crucial;Computers;Components;$1979.9968;;15839.9744;TXN_62504-ZR;pending;credit_card;2025-10-26;2025-11-02;2025-11-11
ASTT_36020-59;customer-6853;   Jorge;  González ;1991-10-24;jorge.gonzalez2@org.com;Calle Rubén Darío 1 ave, Soyapango 34464 st San Salvador;M;sV;4;PRO-6737-AI1;Virtuoso RGB Wireless SE;Corsair;Audio;Headsets & Speakers;;8.0;13790.6048;TXN-31122-TI;processing;bank_transfer;2024-05-27;2024-05-27;2024-05-29
ASTT-78430_68;customer_6768;Patricia; Rodríguez ;1994-08-21;patricia_rodriguez96@mail.com;Paseo General Escalón 4 th, Ahuachapán 64835 st Ahuachapan;Female;El Salvador;5;PRO_8299-IR28;GeForce RTX 4060 Dual OC;asus;Computers;Components;;9.0;16707.0933;TXN_43537-RA;processing;paypal;2019-01-13;2019-01-20;2019-01-31
ASTT-24753_1;cst-7701;Valentina  ; Gómez ;1993-11-06;valentina_gomez87@protonmail.com;Calle San Martín 11 ave, Córdoba 81334 st Santa Fe;Fem;aR;0;PRO/1361-IO8;Keyboard Huntsman Mini TKL;Razer RGB;Peripherals;Input Devices;158.0618;9.0;$1422.5562;TXN/39124-ZU;processing;crypto;2020-11-26;2020-12-02;2020-12-11
ASTT_19536_12;cst-374;Milagros;   Rodríguez;1993-12-03;milagros_rodriguez97@yahoo.com;Avenida Larco 20 zt, Chiclayo 12194 st Junin;femenino;PE;1;PRO-2150-UU47;MSI Katana 15 RTX 4050;M-SI;Laptops;Gaming Laptops;;4.0;3753.4432;TXN/68983-TZ;shipped;bank_transfer;2019-09-06;2019-09-06;2019-09-08
ASTT_34802_82;customer-3693;   Laura ;   Rodríguez;1991-05-13;laurarodriguez42@ormail.com;Avenida de los Granados 3 th, Santo Domingo 16654 st Pichincha;Fem;eCuador;0;PRO_921-OI30;HyperX QuadCast S Microphone;HyperX;Audio;Headsets & Speakers;$812.7746;;$6502.1968;TXN/71262-OT;processing;debit_card;2025-12-22;2025-12-22;2025-12-23
ASTT_55700_2;customer-2778;  Diego   ;   García;1985-06-29;diegogarcia68@gmail.com;Avenida 9 de Octubre 25 th, Manta 64275 st Guayas;mAle;Ecu;3;PRO_966-OU99;SoundLink Flex Bluetooth Speaker;bose;Audio;Headsets & Speakers;;1.0;730.2574;TXN-61524-OI;processing;bank_transfer;2022-05-14;2022-05-14;2022-05-16
ASTT_67579_90;customer_8275;Carlos   ;   López  ;1984-10-26;carlos_lopez97@icloud.com;Avenida Jerusalén 17 AA, Apopa 72437 st San Miguel;Masc;SLV;4;PRO-8508-OI7;SSD NVMe M.2 1TB P3;CrucialM;Computers;Components;$801.5343;8.0;6412.2744;TXN/80912-ZR;processing;debit_card;2024-05-12;2024-05-20;2024-05-28
ASTT-25203-91;cst_3669;  Paula  ; López  ;1994-06-22;paulalopez3@org.com;Bulevar de Rohrmoser 24 ave, Puntarenas 67849 st Heredia;f;CR;0;PRO/5104-OI58;"Monitor Mobius 27"" 165Hz";BenQ;Computers;Monitors;794.1609;3.0;$2382.4827;TXN-70220-ZO;delivered;paypal;2020-04-20;2020-04-27;2020-05-09
ASTT-82251-12;customer_5752;   Emmanuel;Rodríguez;2006-01-27;emmanuel_rodriguez71@icloud.com;Avenida Winston Churchill 31 th, Baní 62805 st San Cristobal;Male;DOM;0;PRO_4796-AZ76;Mechanical Keyboard K70 RGB;cursair;Peripherals;Input Devices;1530.1734;3.0;$4590.5202;TXN-72534-ZU;processing;crypto;2024-03-28;2024-04-03;2024-04-10
ASTT-71327_40;customer-7782; Carlos ;  Pérez;1989-02-25;carlos.perez9@gmail.com;Avenida Ashford 5 AA, Caguas 76985 st Toa Baja;MALE;Puertorico;4;PRO/8613-TZ15;Processor Ryzen 5 5500;amd;Computers;Components;$1202.7159;9.0;$10824.4431;TXN/98469-UI;pending;crypto;2023-05-15;2023-05-22;2023-05-30
ASTT_85696_49;customer_6273; Sebastián   ;   Rodríguez   ;1993-02-18;sebastian.rodriguez14@org.com;Calle Madero 18 ave, Juárez 96311 st Queretaro;m;MX;0;PRO-885-AR49;Processor Ryzen 5 8600g;AMD;Computers;Components;;8.0;4178.8168;TXN/24391-AO;shipped;bank_transfer;2021-10-13;2021-10-19;2021-10-27
ASTT-59391_51;cst_5596;Camila   ;Rivera  ;1984-01-24;camila.rivera23@org.com;Calle San Sebastián 11 ave, Arecibo 87108 st Arecibo;f;PR;0;PRO/33-OU97;Motherboard B450M DS3H;GigaByte;Computers;Components;1586.1312;1.0;$1586.1312;TXN/29988-TA;delivered;debit_card;2022-11-02;2022-11-02;2022-11-04
ASTT_44953-4;customer-8447; Lily   ;   Roy  ;2000-06-02;lilyroy28@ormail.com;Jasper Avenue 8 th, Calgary 8577 st Ontario;Female;CAN;3;PRO_236-RU60;Processor Core i7-12700K;intel;Computers;Components;;6.0;6147.9342;TXN-17083-RI;pending;bank_transfer;2021-11-23;2021-11-30;2021-12-10
ASTT-11529_83;customer_7980;   Luis ;  Morales  ;2005-02-12;luismorales23@icloud.com;Vía Porras 3 th, Ciudad de Panamá 98874 st Los Santos;M;Panana;1;PRO/2706-ZZ99;"Gaming Laptop 15.6"" RTX 4060";asssus;Laptops;Gaming Laptops;;1.0;1323.3036;TXN_84815-IO;processing;bank_transfer;2024-07-13;2024-07-21;2024-07-28
ASTT-23750-77;customer-4213; Christian   ;   García ;1999-08-25;christian_garcia33@protonmail.com;Calle del Comercio 26 AA, Santa Rosa de Copán 48318 st El Paraiso;M;Hondura;0;PRO_9367-UT10;Keyboard Huntsman Mini TKL;Razr;Peripherals;Input Devices;$811.5058;;3246.0232;TXN/40901-TT;shipped;bank_transfer;2026-04-21;2026-04-26;2026-04-30
ASTT_89391_68;user-4197;   Sofía;   López  ;2000-11-02;sofia.lopez71@ormail.com;Calle San Martín 23 AA, San Miguel de Tucumán 35222 st Corrientes;FEMALE;ARG;0;PRO-7845-OA60;SSD Portable T7 1TB;samsung;Computers;Components;1777.5697;6.0;10665.4182;TXN/39960-TA;pending;debit_card;2021-01-16;2021-01-16;2021-01-18
ASTT_98536-41;user/6491;  Diego;  Gómez   ;1993-02-08;diego_gomez40@mail.com;Calle Oliva 15 AA, Pedro Juan Caballero 42307 st Amambay;M;Paraguai;0;PRO_8479-RA12;"Monitor 27"" QHD 144Hz Gaming";Dell;Computers;Monitors;$347.5709;;2085.4254;TXN-30369-OO;pending;bank_transfer;2024-07-09;2024-07-12;2024-07-16
ASTT-86711-35;user/4340;  Lucía  ;   Fernández ;2007-06-29;lucia.fernandez4@org.com;Avenida Colón 3 zt, Rosario 80288 st Buenos Aires;F;ARG;3;PRO/6528-TA22;ThinkPad E14 Intel i7;lenovo;Laptops;Notebooks;;9.0;989.5122;TXN_87399-TA;processing;paypal;2023-11-16;2023-11-16;2023-11-17
ASTT-62850-94;user/6700;Carmen  ;García ;1989-05-11;carmen_garcia90@yahoo.com;Avenida Winston Churchill 40 th, Santiago de los Caballeros 85392 st Puerto Plata;FEMALE;RepDom;0;PRO-8420-UA43;"IdeaPad Slim 3 15"" AMD";lenv;Laptops;Notebooks;466.2971;2.0;$932.5942;TXN_62475-II;pending;bank_transfer;2025-03-17;2025-03-17;2025-03-19
ASTT-64965_6;user_2619;  Emma; Martinez  ;2007-02-05;emma_martinez33@protonmail.com;Wall Street 13 th, San Jose 74683 st Illinois;Female;usa;4;PRO/8419-AU35;Mechanical Keyboard RGB G413;Logitec;Peripherals;Input Devices;;7.0;12786.5283;TXN-81266-OO;shipped;credit_card;2025-03-20;2025-03-24;2025-03-27
ASTT_49667_39;cst-9097;  Santiago  ; Hernández  ;1981-02-16;santiagohernandez53@gmail.com;Avenida Vallarta 9 AA, León 4170 st Chihuahua;M;MEX;2;PRO_1905-ZZ50;"Blade 16"" OLED RTX 4090";Razer;Laptops;Gaming Laptops;;9.0;950.1741;TXN_53322-ZT;pending;bank_transfer;2018-10-15;2018-10-15;2018-10-16
ASTT_27465-93;customer_3301;   Jorge;   Sánchez  ;1999-01-26;jorge_sanchez73@outlook.com;Calle del Comercio 21 zt, Santa Rosa de Copán 96114 st Colon;M;Onduras;2;PRO_5004-ZR71;Bluetooth Speaker Waterproof Flip 6;JBL;Audio;Headsets & Speakers;1284.5773;;10276.6184;TXN/41395-TA;delivered;paypal;2025-09-23;2025-09-27;2025-10-02
ASTT_12764-82;customer/6291;  Carlos; Cevallos ;1984-07-05;carloscevallos31@hotmail.com;Calle Sucre 15 zt, Manta 82454 st El Oro;Masc;Ecudador;3;PRO/2418-UI66;"Monitor 27"" QHD 144Hz Gaming";DELL;Computers;Monitors;1671.0586;;$15039.5274;TXN/73626-AT;shipped;credit_card;2022-08-12;2022-08-16;2022-08-21
ASTT_30195_88;customer_5378; Rafael  ;Oliveira ;2003-12-06;rafael.oliveira62@gmail.com;Avenida Brigadeiro Faria Lima 39 AA, Salvador 70663 st Parana;Male;Brasil;3;PRO_7965-IA54;Gaming Headset HS55 Stereo;cursair;Audio;Headsets & Speakers;;3.0;2260.3365;TXN-62860-AT;shipped;bank_transfer;2025-08-22;2025-08-29;2025-09-07
ASTT_92586-64;customer_6005; Jorge   ;Rivera   ;1995-10-17;jorge.rivera81@icloud.com;Calle Chiltiupán 2 th, San Salvador 17002 st Chalatenango;Male;eL salvador;4;PRO/9587-UI59;"Monitor 24"" ZOWIE XL2411K";benk;Computers;Monitors;1751.7539;;3503.5078;TXN-36295-AO;processing;debit_card;2021-10-15;2021-10-15;2021-10-17
ASTT_77364_12;cst_308;  María;Cruz ;2007-03-21;mariacruz52@yahoo.com;Calle del Comercio 4 zt, Comayagua 74334 st Comayagua;f;hN;2;PRO_4656-TU3;SoundLink Flex Bluetooth Speaker;bose;Audio;Headsets & Speakers;$985.0463;;5910.2778;TXN-66392-IT;delivered;paypal;2026-07-15;2026-07-15;2026-07-17
ASTT_75666-33;user/2570;   Alexander  ;   Rodríguez  ;2004-09-17;alexander_rodriguez46@hotmail.com;Vía Porras 29 AA, San Miguelito 21356 st Herrera;m;pAnama;3;PRO-6943-ZA82;"Laptop 15"" Enterprise Edition";DELL;Laptops;Notebooks;;4.0;2960.2892;TXN_43181-UA;shipped;paypal;2024-09-09;2024-09-12;2024-09-15
ASTT-65066_52;user_7185; Elena  ;   López;1999-11-08;elena.lopez65@outlook.com;Vía España 26 ave, Chitré 80521 st Herrera;femenino;PAN;2;PRO_6990-ZU33;Mousepad RGB Capricorn;Redragon;Peripherals;Input Devices;$1659.0882;3.0;4977.2646;TXN_27278-ZT;processing;bank_transfer;2020-08-09;2020-08-14;2020-08-19
ASTT_92722_52;cst/5275;   Luis;   Hernández  ;1991-12-05;luishernandez35@icloud.com;Calle Arce 19 th, Antiguo Cuscatlán 63292 st La Libertad;masculino;SLV;5;PRO/8058-IT86;JBL Charge 5 Speaker;jbl;Audio;Headsets & Speakers;$869.1422;5.0;$4345.711;TXN-84717-TU;processing;credit_card;2024-06-15;2024-06-15;2024-06-17
ASTT_78899-26;customer/3970; Laura ;  Zambrano  ;2003-04-14;laurazambrano20@protonmail.com;Avenida República 11 th, Loja 66634 st Guayas;FEMALE;Ecu;3;PRO-9313-UZ90;"Monitor Smart M7 43"" 4K";Samsung;Computers;Monitors;$510.1744;;$1530.5232;TXN/80802-OT;pending;debit_card;2023-12-19;2023-12-25;2024-01-06
ASTT-40811-40;user-1521;  Valeria;Pérez  ;1986-11-05;valeriaperez46@outlook.com;Calle 60 9 zt, Puebla 35310 st Jalisco;FEMALE;mX;0;PRO/8182-IU40;Wireless Headset Void RGB Elite;cursair;Audio;Headsets & Speakers;;6.0;3966.8328;TXN/84181-AZ;processing;debit_card;2020-04-11;2020-04-18;2020-04-27
ASTT-62946_53;cst_1304;Emmanuel;   Reyes ;1984-09-19;emmanuelreyes57@icloud.com;Avenida Abraham Lincoln 11 th, La Vega 99313 st Peravia;mAle;Rep Dominicana;5;PRO/6349-OU97;Wireless Mouse Ergonomic MX Master;Logi;Peripherals;Input Devices;$1993.55;;$11961.3;TXN_22006-ZI;delivered;credit_card;2024-10-14;2024-10-19;2024-10-24
ASTT_75615_13;cst/9604;David ;Ramírez  ;1983-01-12;david.ramirez68@icloud.com;Calle 100 19 th, Cúcuta 96890 st Santander;m;cO;4;PRO_4426-OR1;"Monitor Smart M7 43"" 4K";samsung;Computers;Monitors;;4.0;1104.9712;TXN-32822-RT;delivered;crypto;2021-03-28;2021-03-31;2021-04-04
ASTT-66683-89;cst_3738; Miguel ;  Martínez;1993-08-11;miguel_martinez59@protonmail.com;Avenida Máximo Gómez 1 zt, Santiago de los Caballeros 94332 st Santiago;masculino;Rep Dominicana;0;PRO_4115-IO48;QuietComfort Wireless Headset;Boze;Audio;Headsets & Speakers;$1033.7071;;9303.3639;TXN_79970-UR;processing;crypto;2024-10-30;2024-10-30;2024-11-01
ASTT-60687_72;user_6367; Francisca;   Soto   ;1981-09-26;francisca.soto64@org.com;Avenida Alemania 13 ave, La Serena 63525 st Araucania;femenino;Chille;5;PRO_9252-ZZ54;"Monitor 24"" Professional P2422H";del;Computers;Monitors;;8.0;8150.9576;TXN/61024-AO;pending;bank_transfer;2023-02-16;2023-02-24;2023-03-04
ASTT_19775-61;customer_3459;   Regina; Rodríguez  ;1993-06-02;reginarodriguez81@org.com;Avenida Juárez 16 th, León 50496 st Baja California;F;MEX;5;PRO/833-AR23;SoundLink Flex Bluetooth Speaker;Bozze;Audio;Headsets & Speakers;$327.6951;;$1966.1706;TXN_41295-OI;shipped;debit_card;2023-02-05;2023-02-08;2023-02-11
ASTT-56683-44;customer_1072;   Nicole;   González ;1997-02-08;nicole.gonzalez99@outlook.com;Vía Porras 2 zt, David 13781 st Veraguas;Fem;Panamá;4;PRO-3833-UT95;Power Supply 850W Modular;cursair;Computers;Components;1505.7225;;$10540.0575;TXN/83027-RR;shipped;bank_transfer;2019-11-02;2019-11-05;2019-11-09
ASTT-42601_76;user-7801;Elijah   ;   Garcia;1993-10-13;elijahgarcia87@yahoo.com;Michigan Avenue 32 zt, San Jose 1167 st Ohio;M;usa;1;PRO_915-AT77;Mechanical Keyboard K70 RGB;corsair;Peripherals;Input Devices;;8.0;12335.06;TXN-67424-IU;pending;crypto;2018-08-04;2018-08-12;2018-08-22
ASTT-65260_39;user-8461;  Ana ;Rodríguez ;1988-07-22;ana.rodriguez52@icloud.com;Vía España 26 AA, Aguadulce 44611 st Colon;FEMALE;pA;1;PRO-4704-UR96;"Monitor Smart M7 43"" 4K";Samsum;Computers;Monitors;;6.0;6180.8298;TXN_16508-IR;processing;paypal;2018-06-01;2018-06-01;2018-06-02
ASTT-87080-90;cst_9250;Elena ;   Sánchez  ;1992-10-09;elena_sanchez78@icloud.com;Avenida Central 20 ave, Escazú 68874 st Cartago;Fem;cOsta rica;4;PRO_5558-RR85;"Monitor 24"" FHD 75Hz";Samsong;Computers;Monitors;;3.0;902.4339;TXN/66947-UU;delivered;crypto;2023-03-12;2023-03-16;2023-03-19
ASTT-62582-56;cst_4963;  Felipe  ;López  ;1988-03-27;felipe_lopez66@org.com;Avenida Colón 38 th, Salta 20796 st Entre Rios;mAle;AR;1;PRO-9550-UR88;Virtuoso RGB Wireless SE;corsair;Audio;Headsets & Speakers;1761.3837;;15852.4533;TXN-12473-TU;delivered;paypal;2021-05-16;2021-05-16;2021-05-17
ASTT_10490_93;cst-1457;  Juan  ;  Zambrano   ;2003-04-30;juan_zambrano14@gmail.com;Avenida República 4 zt, Cuenca 38242 st Tungurahua;Male;ecuador;3;PRO_8268-OI66;"Monitor 24"" Office FHD";Lg;Computers;Monitors;$1115.5761;3.0;$3346.7283;TXN_33499-OO;processing;paypal;2024-10-11;2024-10-19;2024-10-29
ASTT-23830_0;user-249;  Luis;  Rodríguez;1983-03-17;luisrodriguez28@gmail.com;Bulevar de San Juan 18 AA, Ponce 90416 st Caguas;masculino;PRI;4;PRO_4557-IA93;"Monitor Gaming 32"" Odyssey G7";Samsong;Computers;Monitors;;5.0;7629.853;TXN/38085-TR;delivered;credit_card;2021-09-18;2021-09-25;2021-10-07
ASTT-87135-46;customer-6864;   José  ;   Flores   ;2007-02-20;jose.flores11@mail.com;Jirón Junín 7 zt, Cusco 46894 st Lima;mAle;PeRú;5;PRO_3004-UO24;"Laptop Touch 14"" FHD";HP;Laptops;Notebooks;$845.6886;4.0;$3382.7544;TXN/67478-OR;pending;debit_card;2026-04-29;2026-04-29;2026-05-01
ASTT_74864-96;cst-6279;  María  ;  Gómez;1996-02-12;mariagomez72@hotmail.com;Avenida Junín 38 zt, Barranquilla 38461 st Tolima;FEMALE;COL;4;PRO-8392-RA59;"Laptop 15"" Enterprise Edition";dell;Laptops;Notebooks;$1745.884;1.0;1745.884;TXN/88928-RO;delivered;crypto;2020-03-01;2020-03-05;2020-03-08
ASTT-40833_87;user-2536; Christian  ;Cevallos  ;2006-03-11;christian.cevallos97@hotmail.com;Avenida 9 de Octubre 11 ave, Cuenca 77076 st Azuay;Male;Ecu;3;PRO/2061-IT66;Power Supply 1000W RMe;Corseir;Computers;Components;1832.5001;;$16492.5009;TXN/79075-AA;processing;credit_card;2024-09-27;2024-09-27;2024-09-28
ASTT_57746_48;user_6199; Karla;  Hernández ;1986-03-15;karlahernandez46@hotmail.com;Bulevar del Norte 7 AA, Siguatepeque 23755 st Comayagua;FEMALE;hN;3;PRO-3175-IA28;"Monitor 27"" Designer PD2700Q";benk;Computers;Monitors;$1339.2789;;4017.8367;TXN_49503-RI;delivered;credit_card;2022-09-23;2022-10-01;2022-10-11
ASTT-78859-88;user/5896;Ana; Cruz ;1993-06-23;ana.cruz33@mail.com;Bulevar Morazán 6 zt, El Progreso 7426 st Comayagua;F;hOnduras;4;PRO/6050-AO27;Virtuoso RGB Wireless SE;Corseir;Audio;Headsets & Speakers;748.5187;;$1497.0374;TXN/24391-AO;shipped;bank_transfer;2021-10-13;2021-10-19;2021-10-27
ASTT-28714_81;cst/1596; Ana ;  Pérez ;1989-05-26;ana.perez7@protonmail.com;Avenida Circunvalación 0 ave, Tegucigalpa 8317 st El Paraiso;f;honduras;4;PRO_5703-AO31;"Laptop Gamer 15"" 144Hz DDR5";Asuss;Laptops;Gaming Laptops;$1924.0883;;7696.3532;TXN-96818-ZA;shipped;bank_transfer;2018-06-11;2018-06-11;2018-06-12
ASTT_78844-65;user/6536;Luis  ;  Flores  ;2007-02-10;luisflores79@protonmail.com;Avenida República 2 th, Durán 37678 st Guayas;mAle;Ecudador;3;PRO/9781-UU18;"Monitor 24"" Office FHD";L-G;Computers;Monitors;798.5709;5.0;3992.8545;TXN/79094-IZ;pending;debit_card;2024-03-06;2024-03-06;2024-03-08
ASTT-28817-98;customer/6397;Juan   ;Ramírez;1994-08-02;juanramirez71@icloud.com;Avenida Aviadores del Chaco 10 AA, Fernando de la Mora 35247 st Caaguazu;MALE;Paraguai;3;PRO-9313-UZ90;"Monitor Smart M7 43"" 4K";Samsung;Computers;Monitors;$510.1744;;$1530.5232;TXN-50323-TI;shipped;bank_transfer;2022-11-10;2022-11-16;2022-11-26
ASTT_99232-65;cst-1149;  Elizabeth   ;   Gómez ;1996-02-05;elizabeth.gomez56@org.com;Calle 14 de Mayo 5 zt, Capiatá 13071 st Distrito Capital;Fem;PRY;1;PRO-9073-UZ70;"Gaming Laptop 17"" Ryzen 9 RTX 4080";MSI;Laptops;Gaming Laptops;;6.0;7525.9296;TXN_72037-UU;shipped;debit_card;2022-01-05;2022-01-10;2022-01-14
ASTT-55850-31;customer_2032;  Angel ;   García  ;1994-09-06;angelgarcia23@ormail.com;Avenida El Sol 35 th, Chiclayo 93841 st Ancash;m;PeRú;5;PRO/2827-IR85;"Monitor 27"" Designer PD2700Q";benk;Computers;Monitors;211.826;7.0;1482.782;TXN-64966-TU;delivered;credit_card;2023-08-23;2023-08-31;2023-09-10
ASTT_66778_49;cst-3522; David  ;   Castillo ;2002-03-30;david.castillo6@protonmail.com;Calle Cincuentenario 23 zt, La Chorrera 36584 st Cocle;mAle;Panana;2;PRO/5951-UU20;Water Cooling H100x RGB Elite;Corseir;Computers;Components;$151.4088;;$1059.8616;TXN/54558-ZO;pending;bank_transfer;2026-05-15;2026-05-20;2026-05-25
ASTT_24544-93;customer_4373;Victoria   ;  García  ;1991-07-17;victoria.garcia79@outlook.com;Avenida de los Insurgentes Sur 32 AA, Tijuana 29457 st Guanajuato;f;MX;2;PRO_6955-IR68;TUF Gaming A15 Ryzen 7;asus;Laptops;Gaming Laptops;;1.0;592.279;TXN-98723-IA;shipped;credit_card;2021-07-12;2021-07-19;2021-07-29
ASTT-56108_21;cst-9097;  Santiago  ; Hernández  ;1981-02-16;santiagohernandez53@gmail.com;Avenida Vallarta 9 AA, León 4170 st Chihuahua;M;MEX;2;PRO/7100-IZ21;GeForce RTX 3060 Eagle;GigaByte;Computers;Components;;10.0;9104.152;TXN/48269-OO;shipped;credit_card;2021-01-07;2021-01-14;2021-01-24
ASTT-87518-92;cst/412;Felipe; Pérez;1983-03-03;felipe_perez84@mail.com;Avenida Pellegrini 39 ave, Rosario 14150 st Entre Rios;M;Arg;5;PRO-8832-ZU24;QuietComfort Wireless Headset;Bose;Audio;Headsets & Speakers;;7.0;10109.05;TXN_17069-II;shipped;crypto;2024-04-03;2024-04-09;2024-04-18
ASTT_29846_94;cst_2274;Cristina;González ;2007-08-10;cristinagonzalez25@org.com;Avenida Justo Arosemena 38 zt, San Miguelito 73610 st Los Santos;F;pAnama;3;PRO_3646-UU60;Mechanical Keyboard K552;Redragon;Peripherals;Input Devices;856.5592;3.0;$2569.6776;TXN-23653-AT;processing;debit_card;2026-02-24;2026-03-03;2026-03-12
ASTT-44771-33;customer/8752; Elena   ; González;1994-05-12;elena_gonzalez66@gmail.com;Avenida Central 15 AA, Penonomé 65719 st Darien;Fem;pA;2;PRO-4721-RT65;"Laptop 14"" Intel i5 8GB RAM";dell;Laptops;Notebooks;;8.0;1666.192;TXN-51261-AU;pending;debit_card;2019-10-12;2019-10-15;2019-10-18
ASTT-26131_95;user/8974;Alexis   ;  García ;1992-10-17;alexis_garcia59@protonmail.com;Avenida Justo Arosemena 9 AA, Ciudad de Panamá 84531 st Los Santos;masculino;Panamá;5;PRO/9679-RO22;"Monitor Gaming 32"" Odyssey G7";Samsum;Computers;Monitors;;2.0;1518.5238;TXN_83211-TU;processing;crypto;2026-11-01;2026-11-05;2026-11-08
ASTT_80526_47;customer_8434;  María  ;  Cevallos   ;2000-09-05;mariacevallos82@icloud.com;Calle Sucre 34 zt, Manta 32097 st Pichincha;f;EC;1;PRO-5040-RO87;"XPS 13"" Intel i7 16GB";del;Laptops;Notebooks;$313.2049;8.0;$2505.6392;TXN/42634-AT;delivered;debit_card;2026-06-03;2026-06-10;2026-06-19
ASTT-85572_8;customer/9175;  Camila  ;  López  ;2001-04-13;camila.lopez18@org.com;Avenida Santander 35 ave, Cúcuta 87900 st Magdalena;FEMALE;cOlombia;2;PRO/1361-IO8;Keyboard Huntsman Mini TKL;Razer RGB;Peripherals;Input Devices;158.0618;9.0;$1422.5562;TXN-68141-OR;shipped;debit_card;2018-08-22;2018-08-30;2018-09-10
ASTT-18740_31;user_9505;   Miguel;  Sánchez   ;2001-08-29;miguelsanchez79@icloud.com;Calle San Francisco 24 zt, Piura 61265 st Arequipa;masculino;perú;1;PRO-4168-OT59;Mechanical Keyboard K552;Redragon;Peripherals;Input Devices;$804.8302;;$2414.4906;TXN-10609-IA;delivered;paypal;2022-08-13;2022-08-16;2022-08-20
ASTT_95092_28;user/41;  Sophia   ; Gagnon;1990-07-27;sophia.gagnon78@protonmail.com;Sainte-Catherine Street 24 ave, Halifax 54418 st Ontario;Female;Cananda;5;PRO_815-TT19;Wireless Headset Void RGB Elite;Corsair;Audio;Headsets & Speakers;$1265.7501;;1265.7501;TXN-63030-AO;processing;paypal;2018-07-19;2018-07-25;2018-08-02
ASTT-62823_25;cst-2173;  Lucía  ;   Chaves ;1991-01-16;lucia.chaves97@ormail.com;Paseo Colón 35 th, Escazú 20003 st Heredia;Fem;Costa Rica;2;PRO_1188-UI97;"Gaming Laptop 17"" Ryzen 9 RTX 4080";msi;Laptops;Gaming Laptops;;8.0;13210.1392;TXN/93322-IZ;pending;debit_card;2022-10-07;2022-10-11;2022-10-14
ASTT-91882-12;user/4822;  Emmanuel   ; Sánchez;1991-07-20;emmanuel_sanchez38@org.com;Avenida Anacaona 34 zt, San Cristóbal 58816 st Santiago;masculino;R. Dominicana;2;PRO/3778-AA93;"MacBook Air 13"" M2 8GB";aple;Laptops;Notebooks;163.8435;;$491.5305;TXN_15119-RR;delivered;crypto;2021-11-12;2021-11-20;2021-12-01
ASTT-47373_39;customer_2634;Carmen   ;Blanco  ;2004-06-26;carmenblanco98@protonmail.com;Avenida Fuerzas Armadas 26 zt, Ciudad Guayana 6857 st Bolivar;FEMALE;vE;1;PRO-3133-ZT51;Keyboard K530 Pro Wireless;Redragon;Peripherals;Input Devices;$1058.2866;3.0;$3174.8598;TXN-31756-OO;pending;bank_transfer;2024-07-16;2024-07-21;2024-07-24
ASTT_61734-97;user/8121;Alexander;  Pérez;2004-04-08;alexander_perez60@mail.com;Avenida Máximo Gómez 33 AA, Higüey 90838 st San Pedro de Macoris;Masc;dO;3;PRO-6410-AO34;MDR-7506 Professional Headphones;Soni;Audio;Headsets & Speakers;631.0137;4.0;$2524.0548;TXN/66849-UT;processing;credit_card;2019-11-27;2019-12-02;2019-12-07
ASTT_98570_7;user_7545;Yudelka   ;García  ;1995-09-03;yudelka.garcia49@hotmail.com;Avenida Abraham Lincoln 6 zt, Santo Domingo 24022 st San Cristobal;F;republica dominicana;2;PRO_5276-UZ82;Cloud Stinger 2 Core Headset;HyperX;Audio;Headsets & Speakers;;6.0;8765.1846;TXN/25902-TZ;shipped;credit_card;2018-12-13;2018-12-21;2019-01-02
ASTT-40283-2;cst_585;  Miguel  ; López   ;1980-06-23;miguel.lopez45@hotmail.com;Avenida Junior 35 th, Choluteca 11585 st Cortes;mAle;Hondura;2;PRO_8299-IR28;GeForce RTX 4060 Dual OC;asus;Computers;Components;;9.0;16707.0933;TXN-55748-RA;delivered;paypal;2018-05-05;2018-05-05;2018-05-07
